age:FLOAT,region:STRING:TreatAsEnumeration,income:FLOAT,education:STRING:TreatAsEnumeration,min_on_site:FLOAT,nr_of_visits:FLOAT,purchase_amount:FLOAT,purchases:FLOAT,mobile:INTEGER:TreatAsEnumeration,ad_campaign_a:INTEGER:TreatAsEnumeration,ad_campaign_b:INTEGER:TreatAsEnumeration,design:STRING:TreatAsEnumeration
35.00193447445376,Midwest,85405.55505667272,4_Grad,12.598319223824333,6.853775815441936,154.96081443438592,3.335309559687643,0,1,1,blue
37.354416160258644,West,100079.40132374738,3_Bachelor,3.7298931018905037,10.747560443850665,153.72123857095212,4.338329297385161,0,1,1,blue
34.63268378482338,Northeast,55859.18984661864,4_Grad,33.1102559448984,2.6503029645608294,77.9207800300687,3.0037084517029937,1,0,1,yellow
36.21144680697238,Southeast,120645.84399796193,4_Grad,37.56292467598742,8.126181542399332,142.38851150044104,2.5456953994372262,1,0,0,green
42.53865278213344,Southeast,98098.98610914711,4_Grad,41.611509159924765,4.123729886114355,71.67042669738395,3.0724806814565624,1,1,0,yellow
54.200907169744994,Southeast,100148.36611791873,4_Grad,43.43396311967878,4.422372926144906,9.74347321251578,2.5454860095038008,0,1,0,yellow
35.76492438222468,Northeast,45899.62606932684,3_Bachelor,46.18888391244259,15.758656407678032,207.15254481911163,2.2673142252896827,0,1,0,yellow
40.55530981986037,West,72596.42383602977,2_HS,60.22156940008507,0.09222201549776443,65.36401804803393,3.1360436761209103,0,0,1,blue
36.31571921208643,West,105680.17540534257,3_Bachelor,15.860204567070525,6.485992548885622,92.31517845660423,2.365548534482873,1,1,1,green
34.8096290967766,West,101890.12906120176,1_Dropout,119.03997434862745,0.9058669647344813,55.82660291170931,3.0263763928150222,0,0,1,yellow
46.455219793034296,West,91923.74257583839,1_Dropout,100.26281740726401,3.6051820649746045,56.939371534888224,3.9258571246889775,0,1,0,blue
49.79175638243797,Northeast,154394.33083978592,4_Grad,21.576639258482505,12.83881515616886,190.05310787878034,3.547506485481168,1,1,0,blue
29.35367941017767,Northeast,133035.33802069942,2_HS,59.64167922859826,10.502107825867082,84.66258419728804,3.4322407824142704,0,1,0,blue
32.57082315022927,Northeast,23672.1222917442,4_Grad,31.410927505124132,15.481967562887881,224.4521854062758,1.6028216286612424,0,1,0,yellow
45.345727704241945,Northeast,108851.81715713214,2_HS,92.09938789350724,4.44617141888612,70.92928640693852,1.415024505924937,1,1,0,blue
54.37977704910995,Northeast,133796.029610804,1_Dropout,88.4403202749766,12.837600905957174,193.68985423338114,2.8013391960840703,0,0,1,blue
53.02310613820975,Midwest,81868.05053381388,2_HS,83.74726097512365,8.53634486999255,102.08955872795828,3.7355448761834213,1,0,1,blue
34.99541398058487,Northeast,74480.72259537978,2_HS,65.74066322030245,5.310504624395664,68.65151765484354,2.5477363590408357,0,0,0,yellow
33.91331744588035,West,54158.23560123416,4_Grad,4.097464431555814,12.926609933785269,82.08409593166775,1.9317314657752318,1,0,0,yellow
24.5205536447632,Midwest,130486.38950418061,2_HS,83.02440269598566,18.67113539093849,185.03897119009665,2.866513130840967,0,0,1,yellow
36.481775056691774,Southeast,176398.23537719855,4_Grad,37.595502930169886,15.326271951185662,173.64690218990364,1.017726413610556,0,0,0,blue
30.908472392749125,Northeast,165838.1088441144,1_Dropout,112.71650691112677,4.406427726349623,83.0429824037263,2.7425645544266914,1,1,0,yellow
34.36733253398848,West,106146.82133264735,1_Dropout,104.01562386324517,8.729091740544254,78.45101714889691,1.9914496179444647,1,1,1,blue
33.32155990481193,West,68203.9469436345,4_Grad,20.030917517404845,12.97573378820233,184.77094847396097,2.697531201649464,1,1,1,blue
36.285355862673306,Southwest,238109.34065532807,4_Grad,53.40450620819432,11.484006231183109,139.22267251630024,2.7910217817355756,0,1,0,blue
39.05436083497615,Southeast,81631.45898993201,2_HS,71.64466700382441,6.6393991549988405,69.46620748292524,2.633994778692904,1,0,0,blue
49.33466082857342,West,105916.78888479204,4_Grad,47.39609877266833,3.493295395108671,71.86693491878165,3.6730963173404554,0,0,1,yellow
19.89493330538751,Southeast,73416.53038165494,2_HS,56.66997283449172,8.683612571384828,104.40636657919335,1.900514144206587,0,1,0,red
57.31872076026959,West,103969.0407021332,1_Dropout,80.77506255859016,16.2967088008383,217.44011797287993,1.1602685204283616,0,0,1,blue
43.9552328853191,Northeast,176071.57622761594,4_Grad,55.40257409349421,9.605266305945129,101.15123960561748,2.4654212606075463,1,0,0,blue
27.408391893728197,West,171114.7004292963,2_HS,71.78283545217323,12.937349314322947,162.85711969046753,4.410857049857602,0,0,1,yellow
33.343485683737036,Southwest,108868.83319677321,2_HS,95.82463454743419,12.591677355387336,121.77876032112678,4.129549096391319,0,0,1,yellow
32.0972415471271,Southwest,57545.32965058299,1_Dropout,64.00189609675822,8.336403321539569,102.15245359036075,2.291581304516534,0,1,1,red
30.730947994375075,Northeast,110822.2181783336,3_Bachelor,9.937752524196085,10.907081803298473,134.29695192726092,2.0358711498750335,0,1,0,red
52.64491052317908,Southwest,141566.2178917608,3_Bachelor,26.401109980883334,8.069749111021101,111.65801169492377,1.6428524464705154,1,1,0,blue
39.59567502951897,Northeast,30037.83091885793,3_Bachelor,1.8809517744367668,12.650160170349201,146.07579395662205,4.233825205064747,0,0,0,blue
41.54822299538851,Southwest,77805.56943541522,4_Grad,41.08767335397485,5.215705528743205,26.7739824309362,2.4136470006177104,0,0,0,green
50.6570297064214,Southwest,55625.53399090357,4_Grad,33.82183405461699,9.981053755014493,109.18583144212676,2.1069967101393168,1,1,0,yellow
36.915084583813396,Northeast,53681.57241284805,4_Grad,33.16989236379945,14.751589974292454,184.45802120251867,4.004134391825904,0,0,0,green
44.93010057855252,Midwest,64560.268741193126,2_HS,76.6374393024342,7.41743812545409,93.71915427561714,3.9322211527913122,0,1,1,red
49.841082711153646,Southwest,50987.190572482934,2_HS,81.51540743824748,19.568213991672096,245.93531608140367,3.517448403563449,0,1,0,yellow
50.49002903722615,Northeast,80652.80218746599,2_HS,69.34124841822295,10.208538067759081,120.75254616115052,3.047164018310885,0,0,0,green
42.29148330500071,Southwest,84071.27430529223,2_HS,68.49450671469738,15.965861942812285,91.31273816281141,3.0862014155677295,1,1,0,yellow
68.80869643610737,West,116243.7005229931,3_Bachelor,30.719785222264196,5.522379955498748,100.2426501949668,4.207090381407858,0,1,1,blue
24.51331242558235,Northeast,135162.52132318637,2_HS,82.90146201519272,8.650968779633477,93.24629449160479,3.1040520768581294,1,1,0,blue
35.10532904535535,West,153862.36048567545,2_HS,55.05510098163875,5.86228159403335,22.99452496965545,1.585063892563391,0,0,1,green
26.37292388330549,Southwest,137181.07729359856,4_Grad,20.593876537889138,1.1717914582308122,56.30517706110713,1.913834885671497,0,0,1,blue
33.78623058943889,Southwest,112712.54713625608,2_HS,52.155288898385464,15.503054857946992,191.4478073567934,3.587358297444686,0,0,1,yellow
46.16305899547262,Northeast,149094.36725662093,2_HS,69.06585564703636,5.18375364477798,72.02215285221975,2.855226318581936,1,1,0,green
52.357088464970026,Southwest,18696.228474555384,4_Grad,25.31961455969655,12.327127449156123,148.80535685864086,2.635648648646802,0,1,1,yellow
32.52990310546553,West,43380.63188694895,1_Dropout,101.81114528858079,13.694363330152639,183.0533116709675,1.178323417493253,0,1,1,yellow
39.160402581857454,Southeast,94781.95162369592,4_Grad,52.70986029547567,16.200622093085613,156.6296692535873,2.8391496456756316,1,1,0,yellow
28.250904487971795,Southwest,33829.690358637665,4_Grad,32.11652522368787,8.471701740236298,121.34071584121838,2.7874299058457406,1,0,0,red
42.81442935072816,West,136338.89570462797,4_Grad,47.994419806601925,2.785286736858005,30.94504894689061,2.1745645606379838,1,1,1,blue
34.0949035757352,Southeast,138562.51674039516,2_HS,63.776522568575686,3.1142237136697335,109.36530502209644,2.9626131138743914,0,1,0,red
33.41417661434127,Northeast,85175.98182526017,2_HS,54.058837328077665,5.065660507799575,74.28732552573399,2.6244746316557324,0,0,0,yellow
32.391209329717476,Midwest,99953.46202183899,3_Bachelor,43.92680507097769,10.927498583519593,208.7614557380254,2.67966244913252,0,0,1,blue
53.68167383690331,Southwest,55510.61743990409,2_HS,75.00336724406897,18.115170440707445,265.95685665522853,2.8345803476632563,0,1,1,yellow
62.467690779348764,Northeast,84086.63517775244,4_Grad,52.86147408728207,16.64169932834442,162.51234028733086,1.2281337938381998,1,1,0,yellow
36.61470139653194,Midwest,99155.51367022176,1_Dropout,93.43442988851385,17.48906048086871,214.8988634515328,3.319172396717975,0,1,1,green
23.416969703236667,Midwest,185639.45773546427,2_HS,63.10419775960605,19.3993655733616,126.48626886001927,2.192294036928317,0,1,1,green
42.360521954111455,Southwest,60347.89507817096,3_Bachelor,7.613816354723539,7.1112792892049095,82.0951846985554,3.2383791301303124,0,0,1,green
37.89723878260762,Southwest,72989.92668116442,2_HS,44.15340885392918,11.237150946334204,162.65630963575606,1.5659831401664437,1,1,1,green
40.97386105685041,West,78981.84701798452,4_Grad,39.62322173612772,8.498353147048133,81.34900132778749,1.587673954349232,1,0,1,yellow
42.4292896116786,Midwest,44777.44763714058,2_HS,54.433930482825055,6.738636230337324,46.43290892113491,1.977646290633868,0,1,1,yellow
56.597986447323585,Northeast,68861.56606957884,4_Grad,58.10365054736961,17.51317745291376,173.68932725336094,3.5571450469350125,0,1,0,yellow
45.75773865124376,Northeast,150568.23638505774,4_Grad,6.754976161136739,11.248218690740568,108.06361932866498,3.562411244171,0,1,0,blue
36.62461193070963,Northeast,45614.57746685624,4_Grad,36.04713321459688,8.523966852181411,97.60741966199322,1.3144836987699668,1,0,0,blue
46.29105715017232,Southwest,149337.16522971055,4_Grad,33.6600751274794,24.3270659650544,311.82819214452536,1.4123331025032932,1,1,0,green
39.20436575488816,Southwest,48697.7103593496,4_Grad,30.868176238202107,9.762379943677425,38.1703860440157,1.436057481246045,0,0,1,red
28.44524014439613,West,58326.26676116561,1_Dropout,117.07947465820004,13.426404460924957,232.80719027563953,4.231099497194926,0,0,1,yellow
57.05557701640573,West,165514.8890935365,1_Dropout,92.98272107039351,2.282636265879355,66.21687694686938,4.239659757837679,0,0,1,green
19.134876183800912,Southwest,65278.931571992114,1_Dropout,92.18174234523784,15.14604078170887,150.50029222704958,1.8864886277664639,0,0,1,blue
30.16352815064264,Northeast,61822.19069455375,2_HS,97.4444551050006,3.1605853160199264,32.983627995320624,1.2822711757150542,0,0,0,blue
25.845045662903203,West,114323.24494372474,2_HS,63.49748608893212,11.97207444226322,161.26273261045668,4.921928409814582,0,0,1,blue
34.21588368135627,Southwest,56751.674392031986,2_HS,67.36896704999667,2.0804774649013833,52.94267461816498,2.059035620289981,1,0,1,blue
39.32756490721869,West,81907.3694293888,4_Grad,38.84343687634545,6.573811528919728,3.413027935618942,3.5547031495370143,1,0,1,blue
23.269350260893876,West,81152.09871587533,4_Grad,49.23222702090222,20.876600085174342,283.5833106131313,3.021759857980783,0,0,1,green
42.012115673210026,Southwest,141647.4712595847,1_Dropout,96.2276365311109,6.05049103263328,116.43014660242808,3.687684642165572,1,0,0,green
45.636214718248546,Southeast,55056.633870473,4_Grad,52.79734986160871,8.20717694656883,100.4843121654686,3.2393027693659664,0,0,0,yellow
28.544220521392113,Northeast,68574.86951397077,4_Grad,33.62620409544986,12.952726769015621,169.43188513599463,1.8606687052863868,0,0,0,blue
52.79655846125712,Southwest,35389.6661481624,2_HS,81.30661423612038,4.455762948274163,36.635981652685935,2.4954306509500075,0,0,0,green
44.15832431352607,West,128132.68129455074,2_HS,64.69250696501211,8.81465760361215,146.09502407147744,3.859972347186507,0,0,1,yellow
28.61452169189843,West,85656.8703487997,4_Grad,19.689984157690642,8.091525995621902,139.78479147218985,1.5020811100685498,1,1,1,blue
22.043997172063712,West,125894.39420876288,2_HS,71.26700153516018,2.415159898455059,48.865093702743835,2.1890525495662088,1,0,1,blue
23.81467737750466,Southwest,77531.80834241044,4_Grad,23.100843383164325,15.995343190983597,133.97345332626486,3.507134091084496,0,1,1,blue
25.461880298642953,Northeast,81125.42123502458,4_Grad,22.058002750874014,11.786901297182814,113.7437636855101,2.862578251879057,0,0,0,yellow
55.725324813233456,West,80881.86304288401,4_Grad,23.167659392261182,12.54097969594973,180.82922168112083,2.40585573988513,0,1,1,yellow
54.9807363043245,Midwest,105965.99548138224,1_Dropout,118.85520261057795,12.641829175236616,169.89460399287083,2.3631413579597425,1,0,1,yellow
32.533478105496236,West,80628.73628635387,3_Bachelor,25.421246869954835,10.071367964136037,119.29552844058023,3.3466323238034867,1,1,1,yellow
47.213969683425525,West,33350.99660193717,2_HS,61.7986683955771,0.7511111132307047,17.583860685969412,2.904974256690781,0,1,1,yellow
41.898365776722066,Midwest,113223.18777447689,4_Grad,65.42408360633291,6.42801010771643,86.71105569424469,2.981057906364831,1,1,1,yellow
61.451710159616894,Midwest,85349.53032657066,2_HS,58.966142469709254,7.182053717945491,100.11639229518035,2.6493410365402683,1,0,1,blue
24.873739346555084,West,31187.953462587975,2_HS,40.64313388346018,8.3465485222897,81.9005878675445,3.0616440838492487,1,0,1,red
45.47923446935986,Southeast,207846.6283846196,4_Grad,25.71622540269287,8.864821498040676,86.523894504768,3.029761654090609,1,0,0,green
25.756614866586066,Southwest,128289.62706059447,1_Dropout,121.00326014505859,3.0390921035838847,35.690554788801954,2.825230730961485,0,1,1,green
44.6821538766505,Midwest,105396.24849901238,2_HS,54.10313290474426,12.707789260776853,168.89812924139608,1.6579289060688331,1,0,1,red
28.423796050752244,Southwest,134080.49924471747,2_HS,95.81457130053984,2.022198448028414,45.11072429236088,2.9121509330383946,0,0,1,yellow
29.629175844329716,Southwest,131526.76225636093,2_HS,71.45784087386701,9.687051578086008,206.49803610075045,2.7468230675911363,1,1,1,yellow
37.074750195869115,Northeast,84861.66290052919,4_Grad,44.3254993115107,10.47950589627246,143.82260516001725,1.3108149730451846,1,1,0,blue
42.265251553250145,Southeast,59995.50676299651,4_Grad,47.743175941277954,16.84021790780075,182.9366542755072,3.275323322074222,0,1,0,green
42.23511833670533,Southwest,25840.608422917314,1_Dropout,68.03982989913851,10.231682529436991,185.9167792741546,4.24880551712435,1,1,1,yellow
29.490496135311524,Midwest,82476.55943305547,4_Grad,39.71360047666016,6.5152579669731185,151.06916702916953,3.5884549607449694,0,1,1,red
44.96349458551287,West,153324.55802805308,2_HS,54.4773790073201,13.103953566610851,154.12729504002687,2.44799258309122,1,1,1,yellow
31.01349610873815,Southwest,53176.50831525419,4_Grad,55.64063796306843,13.179219843439759,116.33853363448493,2.423913613074674,0,0,1,blue
59.18625087366662,Northeast,62086.250379865276,3_Bachelor,11.28212730155093,15.180578927629758,155.5196101519552,2.5230338818156692,1,0,0,blue
41.82264423685853,Northeast,73935.5577706832,2_HS,64.0997417172494,6.48770068849416,147.52877100238854,2.825868808897061,1,0,0,green
59.496450916908444,West,82547.48909950381,3_Bachelor,18.261062387191835,10.5701158986748,147.33500831682807,2.649253738495898,0,0,1,yellow
59.50960547956187,Southeast,68333.45014586383,2_HS,36.28882336172106,1.7638767202221173,64.33025123041031,3.3075142116512537,1,0,0,red
18.040823637582694,West,164713.02395159556,2_HS,46.8749492354292,9.446890635593665,26.1456868966412,2.1834092888310535,0,0,1,green
47.26524374061466,Northeast,31643.01526623004,1_Dropout,96.15186500396305,0.8121203994981752,52.53169938940847,1.7717381051870813,0,0,1,red
38.848121526198106,West,95743.40242736219,2_HS,59.54595483162114,4.050720115815065,25.408614901113786,2.320466997383398,1,0,1,green
37.239329095525285,Southwest,68390.53362833962,1_Dropout,88.35667918497595,14.830543634578214,217.07143617814313,1.6302066985655543,0,1,1,blue
53.5162749781633,Midwest,51391.89450305379,2_HS,72.67904513578074,11.966332400868094,168.53573533583506,1.4768317411790293,1,0,1,blue
29.034176564704666,Northeast,107722.87046037507,2_HS,60.06112308041336,8.180877948090647,139.95390642441131,3.2704283779407795,0,0,1,red
58.17531229549914,Northeast,83388.3518609376,4_Grad,44.40567929376748,5.26663751801866,13.31729712746673,3.7217013904686485,1,0,0,yellow
50.286996392944715,Southwest,96321.597174563,3_Bachelor,7.120411968871423,5.969064510629038,73.00047350688834,3.4103654176945652,1,1,1,green
33.44412309052419,Midwest,107470.86712292494,2_HS,45.04980946942161,8.464087976986566,107.41158479804427,2.8330370554254602,0,1,1,red
18.96644152299543,Southeast,93024.1479010867,1_Dropout,93.45600564244873,12.865079780368662,172.85511603841275,3.7368312986235432,0,0,0,green
37.25653691634172,Northeast,107460.06139428422,4_Grad,32.73526930850993,11.964332620327385,180.7619237708664,2.4259182759180042,1,1,0,green
37.052292789366724,West,73929.45020042086,3_Bachelor,12.103798181767537,5.564663252342048,179.2759505372919,2.8937705813094827,0,1,1,red
33.38401565927852,Southwest,70647.69440758371,3_Bachelor,11.923668266882125,7.22050508944417,156.49806818834077,2.9085480861109265,0,1,1,green
38.03940440756939,Northeast,131487.66467330384,2_HS,83.98513267333139,10.145486139029286,114.42380304401763,4.905821371870154,1,0,0,green
35.79017879297035,West,101416.48654870916,1_Dropout,89.5500548083244,11.24436911189303,188.53729694454472,2.6681871924155134,0,1,1,yellow
